AnimalName,symptoms1,symptoms2,symptoms3,symptoms4,symptoms5,Dangerous
Chicken,Drooping wings,Depression,Nasal Discharge,Coughing,Greenish diarrhea,No
Chicken,Weakness,Yellow or green dropping,Purplish combs,Wattles,Drop on egg production,No
Chicken,Neck paralysis,Diarrhea,ruffled feathers,Labored breathing,Weakness,No
Chicken,Facial Swelling,Lacrimation,Diarrhea,Anorexia,Nasal Discharge,No
Chicken,loss of appetite,Depression,Paralyzed leg,Weight loss,Anemia,No
Chicken,Dejection,Loss of appetite,Slow growth,Diarrhea,Lesion,No
Chicken,Severe swellimg,Heavy Breathing,Diarrhea,Weight loss,Pain,No
Chicken,Weakness,Diarrhea,High moratality,Dehydration,Anorexia,No
Monkey,Fever,Hepatitis,Skin rashes,Weight loss,Pain,No
Monkey,Sneezing,Epistaxis,Coughing,Difficulty in breathing,Nasal Discharge,No
Sheep,Teeth griding,Apathy,Dehydration,Ruminal stasis,Watery faeces,No
Buffaloes,Drooping wings,Depression,Nasal Discharge,Coughing,Greenish diarrhea,No
Buffaloes,Weakness,Yellow or green dropping,Purplish combs,Wattles,Drop on egg production,No
Buffaloes,Neck paralysis,Diarrhea,ruffled feathers,Labored breathing,Weakness,No
Buffaloes,Facial Swelling,Lacrimation,Diarrhea,Anorexia,Nasal Discharge,No
Buffaloes,loss of appetite,Depression,Paralyzed leg,Weight loss,Anemia,No
Buffaloes,Dejection,Loss of appetite,Slow growth,Diarrhea,Lesion,No
Buffaloes,Severe swellimg,Heavy Breathing,Diarrhea,Weight loss,Pain,No
Buffaloes,Weakness,Diarrhea,High moratality,Dehydration,Anorexia,No
Buffaloes,Fever,Hepatitis,Skin rashes,Weight loss,Pain,No
Buffaloes,Sneezing,Epistaxis,Coughing,Difficulty in breathing,Nasal Discharge,No
Buffaloes,Teeth griding,Apathy,Dehydration,Ruminal stasis,Watery faeces,No
Chicken,Drooping wings,Depression,Nasal Discharge,Coughing,Greenish diarrhea,No
Chicken,Weakness,Yellow or green dropping,Purplish combs,Wattles,Drop on egg production,No
Chicken,Neck paralysis,Diarrhea,ruffled feathers,Labored breathing,Weakness,No
Chicken,Facial Swelling,Lacrimation,Diarrhea,Anorexia,Nasal Discharge,No
Chicken,loss of appetite,Depression,Paralyzed leg,Weight loss,Anemia,No
Chicken,Dejection,Loss of appetite,Slow growth,Diarrhea,Lesion,No
Chicken,Severe swellimg,Heavy Breathing,Diarrhea,Weight loss,Pain,No
Chicken,Weakness,Diarrhea,High moratality,Dehydration,Anorexia,No
Monkey,Fever,Hepatitis,Skin rashes,Weight loss,Pain,No
Monkey,Sneezing,Epistaxis,Coughing,Difficulty in breathing,Nasal Discharge,No
Sheep,Teeth griding,Apathy,Dehydration,Ruminal stasis,Watery faeces,No
Buffaloes,Drooping wings,Depression,Nasal Discharge,Coughing,Greenish diarrhea,No
Buffaloes,Weakness,Yellow or green dropping,Purplish combs,Wattles,Drop on egg production,No
Buffaloes,Neck paralysis,Diarrhea,ruffled feathers,Labored breathing,Weakness,No
Buffaloes,Facial Swelling,Lacrimation,Diarrhea,Anorexia,Nasal Discharge,No
Buffaloes,loss of appetite,Depression,Paralyzed leg,Weight loss,Anemia,No
Buffaloes,Dejection,Loss of appetite,Slow growth,Diarrhea,Lesion,No
Buffaloes,Severe swellimg,Heavy Breathing,Diarrhea,Weight loss,Pain,No
Buffaloes,Weakness,Diarrhea,High moratality,Dehydration,Anorexia,No
Buffaloes,Fever,Hepatitis,Skin rashes,Weight loss,Pain,No
Buffaloes,Sneezing,Epistaxis,Coughing,Difficulty in breathing,Nasal Discharge,No
Buffaloes,Teeth griding,Apathy,Dehydration,Ruminal stasis,Watery faeces,No
Chicken,Drooping wings,Depression,Nasal Discharge,Coughing,Greenish diarrhea,No
Chicken,Weakness,Yellow or green dropping,Purplish combs,Wattles,Drop on egg production,No
Chicken,Neck paralysis,Diarrhea,ruffled feathers,Labored breathing,Weakness,No
Chicken,Facial Swelling,Lacrimation,Diarrhea,Anorexia,Nasal Discharge,No
Chicken,loss of appetite,Depression,Paralyzed leg,Weight loss,Anemia,No
Chicken,Dejection,Loss of appetite,Slow growth,Diarrhea,Lesion,No
Chicken,Severe swellimg,Heavy Breathing,Diarrhea,Weight loss,Pain,No
Chicken,Weakness,Diarrhea,High moratality,Dehydration,Anorexia,No
Monkey,Fever,Hepatitis,Skin rashes,Weight loss,Pain,No
Monkey,Sneezing,Epistaxis,Coughing,Difficulty in breathing,Nasal Discharge,No
Sheep,Teeth griding,Apathy,Dehydration,Ruminal stasis,Watery faeces,No
Buffaloes,Drooping wings,Depression,Nasal Discharge,Coughing,Greenish diarrhea,No
Buffaloes,Weakness,Yellow or green dropping,Purplish combs,Wattles,Drop on egg production,No
Buffaloes,Neck paralysis,Diarrhea,ruffled feathers,Labored breathing,Weakness,No
Buffaloes,Facial Swelling,Lacrimation,Diarrhea,Anorexia,Nasal Discharge,No
Buffaloes,loss of appetite,Depression,Paralyzed leg,Weight loss,Anemia,No
Buffaloes,Dejection,Loss of appetite,Slow growth,Diarrhea,Lesion,No
Buffaloes,Severe swellimg,Heavy Breathing,Diarrhea,Weight loss,Pain,No
Buffaloes,Weakness,Diarrhea,High moratality,Dehydration,Anorexia,No
Buffaloes,Fever,Hepatitis,Skin rashes,Weight loss,Pain,No
Buffaloes,Sneezing,Epistaxis,Coughing,Difficulty in breathing,Nasal Discharge,No
Buffaloes,Teeth griding,Apathy,Dehydration,Ruminal stasis,Watery faeces,No
Chicken,Drooping wings,Depression,Nasal Discharge,Coughing,Greenish diarrhea,No
Chicken,Weakness,Yellow or green dropping,Purplish combs,Wattles,Drop on egg production,No
Chicken,Neck paralysis,Diarrhea,ruffled feathers,Labored breathing,Weakness,No
Chicken,Facial Swelling,Lacrimation,Diarrhea,Anorexia,Nasal Discharge,No
Chicken,loss of appetite,Depression,Paralyzed leg,Weight loss,Anemia,No
Chicken,Dejection,Loss of appetite,Slow growth,Diarrhea,Lesion,No
Chicken,Severe swellimg,Heavy Breathing,Diarrhea,Weight loss,Pain,No
Chicken,Weakness,Diarrhea,High moratality,Dehydration,Anorexia,No
Monkey,Fever,Hepatitis,Skin rashes,Weight loss,Pain,No
Monkey,Sneezing,Epistaxis,Coughing,Difficulty in breathing,Nasal Discharge,No
Sheep,Teeth griding,Apathy,Dehydration,Ruminal stasis,Watery faeces,No
Buffaloes,Drooping wings,Depression,Nasal Discharge,Coughing,Greenish diarrhea,No
Buffaloes,Weakness,Yellow or green dropping,Purplish combs,Wattles,Drop on egg production,No
Buffaloes,Neck paralysis,Diarrhea,ruffled feathers,Labored breathing,Weakness,No
Buffaloes,Facial Swelling,Lacrimation,Diarrhea,Anorexia,Nasal Discharge,No
Buffaloes,loss of appetite,Depression,Paralyzed leg,Weight loss,Anemia,No
Buffaloes,Dejection,Loss of appetite,Slow growth,Diarrhea,Lesion,No
Buffaloes,Severe swellimg,Heavy Breathing,Diarrhea,Weight loss,Pain,No
Buffaloes,Weakness,Diarrhea,High moratality,Dehydration,Anorexia,No
Buffaloes,Fever,Hepatitis,Skin rashes,Weight loss,Pain,No
Buffaloes,Sneezing,Epistaxis,Coughing,Difficulty in breathing,Nasal Discharge,No
Buffaloes,Teeth griding,Apathy,Dehydration,Ruminal stasis,Watery faeces,No
Chicken,Drooping wings,Depression,Nasal Discharge,Coughing,Greenish diarrhea,No
Chicken,Weakness,Yellow or green dropping,Purplish combs,Wattles,Drop on egg production,No
Chicken,Neck paralysis,Diarrhea,ruffled feathers,Labored breathing,Weakness,No
Chicken,Facial Swelling,Lacrimation,Diarrhea,Anorexia,Nasal Discharge,No
Chicken,loss of appetite,Depression,Paralyzed leg,Weight loss,Anemia,No
Chicken,Dejection,Loss of appetite,Slow growth,Diarrhea,Lesion,No
Chicken,Severe swellimg,Heavy Breathing,Diarrhea,Weight loss,Pain,No
Chicken,Weakness,Diarrhea,High moratality,Dehydration,Anorexia,No
Monkey,Fever,Hepatitis,Skin rashes,Weight loss,Pain,No
Monkey,Sneezing,Epistaxis,Coughing,Difficulty in breathing,Nasal Discharge,No
Sheep,Teeth griding,Apathy,Dehydration,Ruminal stasis,Watery faeces,No
Buffaloes,Drooping wings,Depression,Nasal Discharge,Coughing,Greenish diarrhea,No
Buffaloes,Weakness,Yellow or green dropping,Purplish combs,Wattles,Drop on egg production,No
Buffaloes,Neck paralysis,Diarrhea,ruffled feathers,Labored breathing,Weakness,No
Buffaloes,Facial Swelling,Lacrimation,Diarrhea,Anorexia,Nasal Discharge,No
Buffaloes,loss of appetite,Depression,Paralyzed leg,Weight loss,Anemia,No
Buffaloes,Dejection,Loss of appetite,Slow growth,Diarrhea,Lesion,No
Buffaloes,Severe swellimg,Heavy Breathing,Diarrhea,Weight loss,Pain,No
Buffaloes,Weakness,Diarrhea,High moratality,Dehydration,Anorexia,No
Buffaloes,Fever,Hepatitis,Skin rashes,Weight loss,Pain,No
Buffaloes,Sneezing,Epistaxis,Coughing,Difficulty in breathing,Nasal Discharge,No
Buffaloes,Teeth griding,Apathy,Dehydration,Ruminal stasis,Watery faeces,No
Chicken,Drooping wings,Depression,Nasal Discharge,Coughing,Greenish diarrhea,No
Chicken,Weakness,Yellow or green dropping,Purplish combs,Wattles,Drop on egg production,No
Chicken,Neck paralysis,Diarrhea,ruffled feathers,Labored breathing,Weakness,No
Chicken,Facial Swelling,Lacrimation,Diarrhea,Anorexia,Nasal Discharge,No
Chicken,loss of appetite,Depression,Paralyzed leg,Weight loss,Anemia,No
Chicken,Dejection,Loss of appetite,Slow growth,Diarrhea,Lesion,No
Chicken,Severe swellimg,Heavy Breathing,Diarrhea,Weight loss,Pain,No
Chicken,Weakness,Diarrhea,High moratality,Dehydration,Anorexia,No
Monkey,Fever,Hepatitis,Skin rashes,Weight loss,Pain,No
Monkey,Sneezing,Epistaxis,Coughing,Difficulty in breathing,Nasal Discharge,No
Sheep,Teeth griding,Apathy,Dehydration,Ruminal stasis,Watery faeces,No
Buffaloes,Drooping wings,Depression,Nasal Discharge,Coughing,Greenish diarrhea,No
Buffaloes,Weakness,Yellow or green dropping,Purplish combs,Wattles,Drop on egg production,No
Buffaloes,Neck paralysis,Diarrhea,ruffled feathers,Labored breathing,Weakness,No
Buffaloes,Facial Swelling,Lacrimation,Diarrhea,Anorexia,Nasal Discharge,No
Buffaloes,loss of appetite,Depression,Paralyzed leg,Weight loss,Anemia,No
Buffaloes,Dejection,Loss of appetite,Slow growth,Diarrhea,Lesion,No
Buffaloes,Severe swellimg,Heavy Breathing,Diarrhea,Weight loss,Pain,No
Buffaloes,Weakness,Diarrhea,High moratality,Dehydration,Anorexia,No
Buffaloes,Fever,Hepatitis,Skin rashes,Weight loss,Pain,No
Buffaloes,Sneezing,Epistaxis,Coughing,Difficulty in breathing,Nasal Discharge,No
Buffaloes,Teeth griding,Apathy,Dehydration,Ruminal stasis,Watery faeces,No
Chicken,Drooping wings,Depression,Nasal Discharge,Coughing,Greenish diarrhea,No
Chicken,Weakness,Yellow or green dropping,Purplish combs,Wattles,Drop on egg production,No
Chicken,Neck paralysis,Diarrhea,ruffled feathers,Labored breathing,Weakness,No
Chicken,Facial Swelling,Lacrimation,Diarrhea,Anorexia,Nasal Discharge,No
Chicken,loss of appetite,Depression,Paralyzed leg,Weight loss,Anemia,No
Chicken,Dejection,Loss of appetite,Slow growth,Diarrhea,Lesion,No
Chicken,Severe swellimg,Heavy Breathing,Diarrhea,Weight loss,Pain,No
Chicken,Weakness,Diarrhea,High moratality,Dehydration,Anorexia,No
Monkey,Fever,Hepatitis,Skin rashes,Weight loss,Pain,No
Monkey,Sneezing,Epistaxis,Coughing,Difficulty in breathing,Nasal Discharge,No
Sheep,Teeth griding,Apathy,Dehydration,Ruminal stasis,Watery faeces,No
Buffaloes,Drooping wings,Depression,Nasal Discharge,Coughing,Greenish diarrhea,No
Buffaloes,Weakness,Yellow or green dropping,Purplish combs,Wattles,Drop on egg production,No
Buffaloes,Neck paralysis,Diarrhea,ruffled feathers,Labored breathing,Weakness,No
Buffaloes,Facial Swelling,Lacrimation,Diarrhea,Anorexia,Nasal Discharge,No
Buffaloes,loss of appetite,Depression,Paralyzed leg,Weight loss,Anemia,No
Buffaloes,Dejection,Loss of appetite,Slow growth,Diarrhea,Lesion,No
Buffaloes,Severe swellimg,Heavy Breathing,Diarrhea,Weight loss,Pain,No
Buffaloes,Weakness,Diarrhea,High moratality,Dehydration,Anorexia,No
Buffaloes,Fever,Hepatitis,Skin rashes,Weight loss,Pain,No
Buffaloes,Sneezing,Epistaxis,Coughing,Difficulty in breathing,Nasal Discharge,No
Buffaloes,Teeth griding,Apathy,Dehydration,Ruminal stasis,Watery faeces,No
Chicken,Drooping wings,Depression,Nasal Discharge,Coughing,Greenish diarrhea,No
Chicken,Weakness,Yellow or green dropping,Purplish combs,Wattles,Drop on egg production,No
Chicken,Neck paralysis,Diarrhea,ruffled feathers,Labored breathing,Weakness,No
Chicken,Facial Swelling,Lacrimation,Diarrhea,Anorexia,Nasal Discharge,No
Chicken,loss of appetite,Depression,Paralyzed leg,Weight loss,Anemia,No
Chicken,Dejection,Loss of appetite,Slow growth,Diarrhea,Lesion,No
Chicken,Severe swellimg,Heavy Breathing,Diarrhea,Weight loss,Pain,No
Chicken,Weakness,Diarrhea,High moratality,Dehydration,Anorexia,No
Monkey,Fever,Hepatitis,Skin rashes,Weight loss,Pain,No
Monkey,Sneezing,Epistaxis,Coughing,Difficulty in breathing,Nasal Discharge,No
Sheep,Teeth griding,Apathy,Dehydration,Ruminal stasis,Watery faeces,No
Buffaloes,Drooping wings,Depression,Nasal Discharge,Coughing,Greenish diarrhea,No
Buffaloes,Weakness,Yellow or green dropping,Purplish combs,Wattles,Drop on egg production,No
Buffaloes,Neck paralysis,Diarrhea,ruffled feathers,Labored breathing,Weakness,No
Buffaloes,Facial Swelling,Lacrimation,Diarrhea,Anorexia,Nasal Discharge,No
Buffaloes,loss of appetite,Depression,Paralyzed leg,Weight loss,Anemia,No
Buffaloes,Dejection,Loss of appetite,Slow growth,Diarrhea,Lesion,No
Buffaloes,Severe swellimg,Heavy Breathing,Diarrhea,Weight loss,Pain,No
Buffaloes,Weakness,Diarrhea,High moratality,Dehydration,Anorexia,No
Buffaloes,Fever,Hepatitis,Skin rashes,Weight loss,Pain,No
Buffaloes,Sneezing,Epistaxis,Coughing,Difficulty in breathing,Nasal Discharge,No
Buffaloes,Teeth griding,Apathy,Dehydration,Ruminal stasis,Watery faeces,No
Cat,Bloody vomit,Fast breathing,Tremors,Swollen eyes,Convulsions,Yes
Cat,Bloody stool,Fast breathing,Coughing,Noisy breathing,Pale gums,Yes
Dog,Dry skin,Increased thirst,Joint stiffness,Bad breath,Dry eyes,No
Cat,Runny nose,Increased scratching,Minor weight loss,Sneezing,Occasional hairball vomit,No
Dog,Bad breath,Dry skin,Joint stiffness,Increased thirst,Minor diarrhea,No
Dog,Minor diarrhea,Dry skin,Bad breath,Joint stiffness,Increased thirst,No
Cat,Increased scratching,Runny nose,Sneezing,Mild conjunctivitis,Minor weight loss,No
Dog,Fatigue,Disorientation,Drooling,Glassy eyes,Tremors,Yes
Dog,Increased thirst,Dry eyes,Dry skin,Minor diarrhea,Bad breath,No
Dog,Joint stiffness,Minor diarrhea,Dry skin,Increased thirst,Bad breath,No
Cat,Pale gums,Lethargy,Coughing,Bloody vomit,Foam at the mouth,Yes
Cat,Panting,Lethargy,Coughing,Swollen eyes,Fast breathing,Yes
Dog,Blood in vomit,Tremors,High glucose,Disorientation,Fatigue,Yes
Dog,Weight loss,Loss of appetite,Disorientation,Anxiety,Tremors,Yes
Dog,Paralysis,Blood in vomit,Anxiety,Excessive thirst,Seizures,Yes
Cat,Tremors,Convulsions,Lethargy,Pale gums,Opaque cornea,Yes
Dog,Disorientation,Blood in vomit,Fatigue,Nausea,Weight loss,Yes
Cat,Bloody vomit,Noisy breathing,Swollen eyes,Foam at the mouth,Convulsions,Yes
Dog,High glucose,Glassy eyes,Fever,Anxiety,Disorientation,Yes
Dog,Joint stiffness,Dry skin,Bad breath,Minor diarrhea,Dry eyes,No
Cat,Pale gums,Lethargy,Tremors,Noisy breathing,Fast breathing,Yes
Dog,Dry eyes,Dry skin,Minor diarrhea,Increased thirst,Joint stiffness,No
Dog,Dry eyes,Joint stiffness,Dry skin,Minor diarrhea,Increased thirst,No
Cat,Lethargy,Bloody stool,Bloody vomit,Fast breathing,Foam at the mouth,Yes
Cat,Dry stool,Minor weight loss,Mild conjunctivitis,Increased scratching,Runny nose,No
Dog,Joint stiffness,Increased thirst,Minor diarrhea,Bad breath,Dry eyes,No
Cat,Tremors,Opaque cornea,Coughing,Bloody vomit,Excess drooling,Yes
Dog,Fatigue,Excessive thirst,Fever,Paralysis,Blood in vomit,Yes
Cat,Dry stool,Sneezing,Occasional hairball vomit,Increased scratching,Runny nose,No
Cat,Bloody stool,Tremors,Pale gums,Panting,Swollen eyes,Yes
Dog,Dry skin,Joint stiffness,Minor diarrhea,Bad breath,Dry eyes,No
Dog,Blood in vomit,Fatigue,Paralysis,Vomiting,Panting,Yes
Cat,Minor weight loss,Dry stool,Sneezing,Runny nose,Increased scratching,No
Cat,Pale gums,Opaque cornea,Fast breathing,Lethargy,Panting,Yes
Dog,Drooling,Blood in vomit,Tremors,Disorientation,Seizures,Yes
Cat,Tremors,Excess drooling,Swollen eyes,Panting,Lethargy,Yes
Cat,Dry stool,Sneezing,Mild conjunctivitis,Minor weight loss,Occasional hairball vomit,No
Dog,Panting,Vomiting,Weight loss,Depression,Anxiety,Yes
Dog,Drooling,Weight loss,Anxiety,Loss of appetite,Depression,Yes
Cat,Minor weight loss,Dry stool,Increased scratching,Mild conjunctivitis,Runny nose,No
Dog,Joint stiffness,Dry skin,Dry eyes,Increased thirst,Minor diarrhea,No
Dog,Bad breath,Joint stiffness,Dry skin,Dry eyes,Increased thirst,No
Cat,Opaque cornea,Pale gums,Fast breathing,Convulsions,Tremors,Yes
Cat,Minor weight loss,Dry stool,Mild conjunctivitis,Runny nose,Increased scratching,No
Dog,Vomiting,Blood in vomit,Anxiety,Paralysis,Nausea,Yes
Cat,Occasional hairball vomit,Minor weight loss,Mild conjunctivitis,Sneezing,Increased scratching,No
Cat,Occasional hairball vomit,Sneezing,Minor weight loss,Mild conjunctivitis,Runny nose,No
Cat,Bloody vomit,Panting,Excess drooling,Pale gums,Foam at the mouth,Yes
Dog,Increased thirst,Dry skin,Bad breath,Minor diarrhea,Joint stiffness,No
Cat,Excess drooling,Tremors,Bloody vomit,Pale gums,Lethargy,Yes
Cat,Runny nose,Occasional hairball vomit,Dry stool,Minor weight loss,Increased scratching,No
Cat,Runny nose,Dry stool,Increased scratching,Occasional hairball vomit,Sneezing,No
Cat,Dry stool,Sneezing,Occasional hairball vomit,Minor weight loss,Mild conjunctivitis,No
Dog,Joint stiffness,Dry eyes,Dry skin,Increased thirst,Minor diarrhea,No
Cat,Swollen eyes,Opaque cornea,Coughing,Excess drooling,Noisy breathing,Yes
Dog,Minor diarrhea,Increased thirst,Dry skin,Bad breath,Joint stiffness,No
Dog,Loss of appetite,Fatigue,Anxiety,Depression,Panting,Yes
Cat,Swollen eyes,Panting,Bloody stool,Excess drooling,Foam at the mouth,Yes
Dog,Dry eyes,Minor diarrhea,Joint stiffness,Dry skin,Bad breath,No
Cat,Panting,Noisy breathing,Opaque cornea,Pale gums,Fast breathing,Yes
Dog,Dry skin,Increased thirst,Joint stiffness,Dry eyes,Bad breath,No
Cat,Mild conjunctivitis,Increased scratching,Runny nose,Sneezing,Minor weight loss,No
Cat,Sneezing,Runny nose,Minor weight loss,Occasional hairball vomit,Mild conjunctivitis,No
Cat,Foam at the mouth,Fast breathing,Tremors,Swollen eyes,Coughing,Yes
Dog,Panting,High glucose,Drooling,Anxiety,Seizures,Yes
Dog,Minor diarrhea,Increased thirst,Joint stiffness,Dry eyes,Dry skin,No
Cat,Opaque cornea,Convulsions,Pale gums,Panting,Fast breathing,Yes
Dog,Dry skin,Minor diarrhea,Increased thirst,Bad breath,Joint stiffness,No
Cat,Swollen eyes,Pale gums,Foam at the mouth,Coughing,Opaque cornea,Yes
Cat,Convulsions,Lethargy,Bloody stool,Noisy breathing,Swollen eyes,Yes
Cat,Runny nose,Mild conjunctivitis,Occasional hairball vomit,Minor weight loss,Sneezing,No
Dog,Nausea,Weight loss,Disorientation,Loss of appetite,Blood in vomit,Yes
Cat,Convulsions,Foam at the mouth,Fast breathing,Coughing,Opaque cornea,Yes
Cat,Swollen eyes,Panting,Convulsions,Lethargy,Noisy breathing,Yes
Cat,Minor weight loss,Increased scratching,Occasional hairball vomit,Mild conjunctivitis,Sneezing,No
Dog,Depression,Weight loss,Fever,Blood in vomit,Excessive thirst,Yes
Cat,Coughing,Excess drooling,Tremors,Fast breathing,Lethargy,Yes
Dog,Panting,Anxiety,Glassy eyes,Vomiting,High glucose,Yes
Dog,Fever,Vomiting,Drooling,Disorientation,Tremors,Yes
Dog,Excessive thirst,Loss of appetite,Fatigue,High glucose,Paralysis,Yes
Cat,Mild conjunctivitis,Runny nose,Occasional hairball vomit,Increased scratching,Dry stool,No
Dog,Seizures,Depression,Excessive thirst,Fatigue,Tremors,Yes
Cat,Noisy breathing,Excess drooling,Lethargy,Opaque cornea,Pale gums,Yes
Dog,Nausea,Fever,Vomiting,Fatigue,Drooling,Yes
Cat,Mild conjunctivitis,Minor weight loss,Occasional hairball vomit,Increased scratching,Dry stool,No
Dog,Increased thirst,Dry eyes,Joint stiffness,Bad breath,Dry skin,No
Cat,Swollen eyes,Pale gums,Foam at the mouth,Panting,Coughing,Yes
Dog,Joint stiffness,Dry skin,Dry eyes,Increased thirst,Minor diarrhea,No
Dog,Bad breath,Minor diarrhea,Joint stiffness,Increased thirst,Dry eyes,No
Dog,Disorientation,Loss of appetite,Tremors,Paralysis,Fatigue,Yes
Dog,Panting,Glassy eyes,High glucose,Anxiety,Tremors,Yes
Cat,Tremors,Lethargy,Pale gums,Swollen eyes,Panting,Yes
Dog,Joint stiffness,Dry eyes,Bad breath,Minor diarrhea,Dry skin,No
Cat,Swollen eyes,Tremors,Panting,Coughing,Pale gums,Yes
Cat,Minor weight loss,Mild conjunctivitis,Occasional hairball vomit,Sneezing,Runny nose,No
Dog,Excessive thirst,Vomiting,Weight loss,Tremors,Nausea,Yes
Cat,Runny nose,Minor weight loss,Sneezing,Dry stool,Occasional hairball vomit,No
Dog,Depression,High glucose,Nausea,Blood in vomit,Tremors,Yes
Cat,Bloody stool,Convulsions,Panting,Noisy breathing,Lethargy,Yes
Dog,Dry eyes,Joint stiffness,Bad breath,Increased thirst,Dry skin,No
Dog,High glucose,Blood in vomit,Weight loss,Glassy eyes,Panting,Yes
Dog,Drooling,Fatigue,Panting,Paralysis,Vomiting,Yes
Cat,Pale gums,Lethargy,Bloody stool,Swollen eyes,Opaque cornea,Yes
Cat,Runny nose,Minor weight loss,Mild conjunctivitis,Sneezing,Dry stool,No
Cat,Swollen eyes,Opaque cornea,Tremors,Bloody vomit,Convulsions,Yes
Dog,Joint stiffness,Minor diarrhea,Dry eyes,Dry skin,Increased thirst,No
Cat,Occasional hairball vomit,Runny nose,Minor weight loss,Dry stool,Mild conjunctivitis,No
Cat,Noisy breathing,Swollen eyes,Pale gums,Opaque cornea,Coughing,Yes
Dog,Dry skin,Increased thirst,Minor diarrhea,Bad breath,Joint stiffness,No
Cat,Opaque cornea,Bloody stool,Excess drooling,Lethargy,Pale gums,Yes
Cat,Runny nose,Increased scratching,Occasional hairball vomit,Dry stool,Minor weight loss,No
Cat,Dry stool,Increased scratching,Sneezing,Occasional hairball vomit,Runny nose,No
Dog,Minor diarrhea,Increased thirst,Dry skin,Joint stiffness,Dry eyes,No
Dog,Dry eyes,Minor diarrhea,Bad breath,Joint stiffness,Increased thirst,No
Cat,Swollen eyes,Pale gums,Tremors,Lethargy,Noisy breathing,Yes
Dog,Joint stiffness,Dry skin,Increased thirst,Dry eyes,Minor diarrhea,No
Dog,Dry skin,Joint stiffness,Increased thirst,Bad breath,Dry eyes,No
Dog,Loss of appetite,Glassy eyes,Nausea,Paralysis,Panting,Yes
Cat,Noisy breathing,Tremors,Lethargy,Bloody stool,Pale gums,Yes
Dog,Minor diarrhea,Dry eyes,Dry skin,Increased thirst,Joint stiffness,No
Cat,Excess drooling,Convulsions,Fast breathing,Tremors,Bloody stool,Yes
Dog,Bad breath,Increased thirst,Dry eyes,Minor diarrhea,Dry skin,No
Dog,Dry skin,Dry eyes,Increased thirst,Bad breath,Joint stiffness,No
Dog,Disorientation,Nausea,High glucose,Drooling,Excessive thirst,Yes
Dog,Increased thirst,Dry eyes,Joint stiffness,Bad breath,Dry skin,No
Cat,Increased scratching,Sneezing,Runny nose,Occasional hairball vomit,Minor weight loss,No
Cat,Fast breathing,Lethargy,Pale gums,Tremors,Coughing,Yes
Dog,Loss of appetite,Drooling,Panting,Nausea,Fever,Yes
Cat,Lethargy,Bloody vomit,Coughing,Foam at the mouth,Excess drooling,Yes
Cat,Excess drooling,Panting,Lethargy,Fast breathing,Tremors,Yes
Dog,Joint stiffness,Minor diarrhea,Dry skin,Increased thirst,Bad breath,No
Dog,Bad breath,Dry skin,Joint stiffness,Dry eyes,Increased thirst,No
Cat,Pale gums,Foam at the mouth,Excess drooling,Convulsions,Swollen eyes,Yes
Dog,High glucose,Weight loss,Tremors,Glassy eyes,Fatigue,Yes
Dog,Glassy eyes,Loss of appetite,Fever,Seizures,Weight loss,Yes
Dog,Minor diarrhea,Increased thirst,Dry eyes,Joint stiffness,Dry skin,No
Cat,Opaque cornea,Swollen eyes,Excess drooling,Coughing,Foam at the mouth,Yes
Cat,Increased scratching,Mild conjunctivitis,Occasional hairball vomit,Dry stool,Minor weight loss,No
Cat,Runny nose,Mild conjunctivitis,Minor weight loss,Occasional hairball vomit,Dry stool,No
Dog,Loss of appetite,Vomiting,Blood in vomit,High glucose,Fatigue,Yes
Dog,Nausea,Fatigue,Tremors,Drooling,Vomiting,Yes
Dog,Loss of appetite,Tremors,Fever,Excessive thirst,Drooling,Yes
Cat,Noisy breathing,Foam at the mouth,Pale gums,Fast breathing,Bloody stool,Yes
Dog,Bad breath,Increased thirst,Dry eyes,Joint stiffness,Dry skin,No
Cat,Increased scratching,Mild conjunctivitis,Sneezing,Minor weight loss,Runny nose,No
Dog,Bad breath,Dry skin,Minor diarrhea,Increased thirst,Dry eyes,No
Cat,Excess drooling,Pale gums,Foam at the mouth,Opaque cornea,Panting,Yes
Cat,Bloody vomit,Opaque cornea,Convulsions,Excess drooling,Pale gums,Yes
Cat,Sneezing,Runny nose,Increased scratching,Mild conjunctivitis,Occasional hairball vomit,No
Cat,Sneezing,Runny nose,Increased scratching,Dry stool,Mild conjunctivitis,No
Dog,Loss of appetite,Panting,Nausea,Tremors,Seizures,Yes
Dog,Minor diarrhea,Increased thirst,Bad breath,Dry skin,Joint stiffness,No
Cat,Excess drooling,Convulsions,Coughing,Swollen eyes,Noisy breathing,Yes
Cat,Convulsions,Pale gums,Tremors,Swollen eyes,Fast breathing,Yes
Cat,Coughing,Noisy breathing,Fast breathing,Convulsions,Foam at the mouth,Yes
Cat,Bloody vomit,Foam at the mouth,Bloody stool,Noisy breathing,Panting,Yes
Cat,Mild conjunctivitis,Minor weight loss,Increased scratching,Occasional hairball vomit,Dry stool,No
Cat,Sneezing,Dry stool,Occasional hairball vomit,Mild conjunctivitis,Runny nose,No
Dog,Glassy eyes,Depression,Fever,Excessive thirst,Drooling,Yes
Cat,Increased scratching,Dry stool,Runny nose,Sneezing,Occasional hairball vomit,No
Cat,Opaque cornea,Tremors,Bloody vomit,Noisy breathing,Excess drooling,Yes
