AnimalName,symptoms1,symptoms2,symptoms3,symptoms4,symptoms5,Dangerous
Búfalos,Debilidad,Diarrea,Alta mortalidad,Deshidración,Anorexia,No
Búfalos,Fiebre,Hepatitis,Erupciones en la piel,Pérdida de peso,Dolor,No
Búfalos,Estornudos,Epistaxis,Tos,Dificultad para respirar,Secreción nasal,No
Búfalos,Rechinar los dientes,Apatía,Deshidración,Estasis ruminal,Heces acuosas,No
Pollo,Alas caídas,Depresión,Secreción nasal,Tos,Diarrea verdosa,No
Pollo,Debilidad,Goteo amarillo o verde,Peines purpurados,Carúnculas,Caída en la producción de huevos,No
Pollo,Parálisis del cuello,Diarrea,plumas erizadas,Respiración dificultosa,Debilidad,No
Pollo,Hinchazón facial,Lagrimeo,Diarrea,Anorexia,Secreción nasal,No
Pollo,pérdida de apetito,Depresión,Pierna paralizada,Pérdida de peso,Anemia,No
Pollo,Abatimiento,Pérdida de apetito,Crecimiento lento,Diarrea,Lesión,No
Pollo,Hinchazón severa,Respiración pesada,Diarrea,Pérdida de peso,Dolor,No
Pollo,Debilidad,Diarrea,Alta mortalidad,Deshidración,Anorexia,No
Mono,Fiebre,Hepatitis,Erupciones en la piel,Pérdida de peso,Dolor,No
Mono,Estornudos,Epistaxis,Tos,Dificultad para respirar,Secreción nasal,No
Oveja,Rechinar los dientes,Apatía,Deshidración,Estasis ruminal,Heces acuosas,No
Búfalos,Alas caídas,Depresión,Secreción nasal,Tos,Diarrea verdosa,No
Búfalos,Debilidad,Goteo amarillo o verde,Peines purpurados,Carúnculas,Caída en la producción de huevos,No
Búfalos,Parálisis del cuello,Diarrea,plumas erizadas,Respiración dificultosa,Debilidad,No
Búfalos,Hinchazón facial,Lagrimeo,Diarrea,Anorexia,Secreción nasal,No
Búfalos,pérdida de apetito,Depresión,Pierna paralizada,Pérdida de peso,Anemia,No
Búfalos,Abatimiento,Pérdida de apetito,Crecimiento lento,Diarrea,Lesión,No
Búfalos,Hinchazón severa,Respiración pesada,Diarrea,Pérdida de peso,Dolor,No
Búfalos,Debilidad,Diarrea,Alta mortalidad,Deshidración,Anorexia,No
Búfalos,Fiebre,Hepatitis,Erupciones en la piel,Pérdida de peso,Dolor,No
Búfalos,Estornudos,Epistaxis,Tos,Dificultad para respirar,Secreción nasal,No
Búfalos,Rechinar los dientes,Apatía,Deshidración,Estasis ruminal,Heces acuosas,No
Pollo,Alas caídas,Depresión,Secreción nasal,Tos,Diarrea verdosa,No
Pollo,Debilidad,Goteo amarillo o verde,Peines purpurados,Carúnculas,Caída en la producción de huevos,No
Pollo,Parálisis del cuello,Diarrea,plumas erizadas,Respiración dificultosa,Debilidad,No
Pollo,Hinchazón facial,Lagrimeo,Diarrea,Anorexia,Secreción nasal,No
Pollo,pérdida de apetito,Depresión,Pierna paralizada,Pérdida de peso,Anemia,No
Pollo,Abatimiento,Pérdida de apetito,Crecimiento lento,Diarrea,Lesión,No
Pollo,Hinchazón severa,Respiración pesada,Diarrea,Pérdida de peso,Dolor,No
Pollo,Debilidad,Diarrea,Alta mortalidad,Deshidración,Anorexia,No
Mono,Fiebre,Hepatitis,Erupciones en la piel,Pérdida de peso,Dolor,No
Mono,Estornudos,Epistaxis,Tos,Dificultad para respirar,Secreción nasal,No
Oveja,Rechinar los dientes,Apatía,Deshidración,Estasis ruminal,Heces acuosas,No
Búfalos,Alas caídas,Depresión,Secreción nasal,Tos,Diarrea verdosa,No
Búfalos,Debilidad,Goteo amarillo o verde,Peines purpurados,Carúnculas,Caída en la producción de huevos,No
Búfalos,Parálisis del cuello,Diarrea,plumas erizadas,Respiración dificultosa,Debilidad,No
Búfalos,Hinchazón facial,Lagrimeo,Diarrea,Anorexia,Secreción nasal,No
Búfalos,pérdida de apetito,Depresión,Pierna paralizada,Pérdida de peso,Anemia,No
Búfalos,Abatimiento,Pérdida de apetito,Crecimiento lento,Diarrea,Lesión,No
Búfalos,Hinchazón severa,Respiración pesada,Diarrea,Pérdida de peso,Dolor,No
Búfalos,Debilidad,Diarrea,Alta mortalidad,Deshidración,Anorexia,No
Búfalos,Fiebre,Hepatitis,Erupciones en la piel,Pérdida de peso,Dolor,No
Búfalos,Estornudos,Epistaxis,Tos,Dificultad para respirar,Secreción nasal,No
Búfalos,Rechinar los dientes,Apatía,Deshidración,Estasis ruminal,Heces acuosas,No
Pollo,Alas caídas,Depresión,Secreción nasal,Tos,Diarrea verdosa,No
Pollo,Debilidad,Goteo amarillo o verde,Peines purpurados,Carúnculas,Caída en la producción de huevos,No
Pollo,Parálisis del cuello,Diarrea,plumas erizadas,Respiración dificultosa,Debilidad,No
Pollo,Hinchazón facial,Lagrimeo,Diarrea,Anorexia,Secreción nasal,No
Pollo,pérdida de apetito,Depresión,Pierna paralizada,Pérdida de peso,Anemia,No
Pollo,Abatimiento,Pérdida de apetito,Crecimiento lento,Diarrea,Lesión,No
Pollo,Hinchazón severa,Respiración pesada,Diarrea,Pérdida de peso,Dolor,No
Pollo,Debilidad,Diarrea,Alta mortalidad,Deshidración,Anorexia,No
Mono,Fiebre,Hepatitis,Erupciones en la piel,Pérdida de peso,Dolor,No
Mono,Estornudos,Epistaxis,Tos,Dificultad para respirar,Secreción nasal,No
Oveja,Rechinar los dientes,Apatía,Deshidración,Estasis ruminal,Heces acuosas,No
Búfalos,Alas caídas,Depresión,Secreción nasal,Tos,Diarrea verdosa,No
Búfalos,Debilidad,Goteo amarillo o verde,Peines purpurados,Carúnculas,Caída en la producción de huevos,No
Búfalos,Parálisis del cuello,Diarrea,plumas erizadas,Respiración dificultosa,Debilidad,No
Búfalos,Hinchazón facial,Lagrimeo,Diarrea,Anorexia,Secreción nasal,No
Búfalos,pérdida de apetito,Depresión,Pierna paralizada,Pérdida de peso,Anemia,No
Búfalos,Abatimiento,Pérdida de apetito,Crecimiento lento,Diarrea,Lesión,No
Búfalos,Hinchazón severa,Respiración pesada,Diarrea,Pérdida de peso,Dolor,No
Búfalos,Debilidad,Diarrea,Alta mortalidad,Deshidración,Anorexia,No
Búfalos,Fiebre,Hepatitis,Erupciones en la piel,Pérdida de peso,Dolor,No
Búfalos,Estornudos,Epistaxis,Tos,Dificultad para respirar,Secreción nasal,No
Búfalos,Rechinar los dientes,Apatía,Deshidración,Estasis ruminal,Heces acuosas,No
Pollo,Alas caídas,Depresión,Secreción nasal,Tos,Diarrea verdosa,No
Pollo,Debilidad,Goteo amarillo o verde,Peines purpurados,Carúnculas,Caída en la producción de huevos,No
Pollo,Parálisis del cuello,Diarrea,plumas erizadas,Respiración dificultosa,Debilidad,No
Pollo,Hinchazón facial,Lagrimeo,Diarrea,Anorexia,Secreción nasal,No
Pollo,pérdida de apetito,Depresión,Pierna paralizada,Pérdida de peso,Anemia,No
Pollo,Abatimiento,Pérdida de apetito,Crecimiento lento,Diarrea,Lesión,No
Pollo,Hinchazón severa,Respiración pesada,Diarrea,Pérdida de peso,Dolor,No
Pollo,Debilidad,Diarrea,Alta mortalidad,Deshidración,Anorexia,No
Mono,Fiebre,Hepatitis,Erupciones en la piel,Pérdida de peso,Dolor,No
Mono,Estornudos,Epistaxis,Tos,Dificultad para respirar,Secreción nasal,No
Oveja,Rechinar los dientes,Apatía,Deshidración,Estasis ruminal,Heces acuosas,No
Búfalos,Alas caídas,Depresión,Secreción nasal,Tos,Diarrea verdosa,No
Búfalos,Debilidad,Goteo amarillo o verde,Peines purpurados,Carúnculas,Caída en la producción de huevos,No
Búfalos,Parálisis del cuello,Diarrea,plumas erizadas,Respiración dificultosa,Debilidad,No
Búfalos,Hinchazón facial,Lagrimeo,Diarrea,Anorexia,Secreción nasal,No
Búfalos,pérdida de apetito,Depresión,Pierna paralizada,Pérdida de peso,Anemia,No
Búfalos,Abatimiento,Pérdida de apetito,Crecimiento lento,Diarrea,Lesión,No
Búfalos,Hinchazón severa,Respiración pesada,Diarrea,Pérdida de peso,Dolor,No
Búfalos,Debilidad,Diarrea,Alta mortalidad,Deshidración,Anorexia,No
Búfalos,Fiebre,Hepatitis,Erupciones en la piel,Pérdida de peso,Dolor,No
Búfalos,Estornudos,Epistaxis,Tos,Dificultad para respirar,Secreción nasal,No
Búfalos,Rechinar los dientes,Apatía,Deshidración,Estasis ruminal,Heces acuosas,No
Pollo,Alas caídas,Depresión,Secreción nasal,Tos,Diarrea verdosa,No
Pollo,Debilidad,Goteo amarillo o verde,Peines purpurados,Carúnculas,Caída en la producción de huevos,No
Pollo,Parálisis del cuello,Diarrea,plumas erizadas,Respiración dificultosa,Debilidad,No
Pollo,Hinchazón facial,Lagrimeo,Diarrea,Anorexia,Secreción nasal,No
Pollo,pérdida de apetito,Depresión,Pierna paralizada,Pérdida de peso,Anemia,No
Pollo,Abatimiento,Pérdida de apetito,Crecimiento lento,Diarrea,Lesión,No
Pollo,Hinchazón severa,Respiración pesada,Diarrea,Pérdida de peso,Dolor,No
Pollo,Debilidad,Diarrea,Alta mortalidad,Deshidración,Anorexia,No
Mono,Fiebre,Hepatitis,Erupciones en la piel,Pérdida de peso,Dolor,No
Mono,Estornudos,Epistaxis,Tos,Dificultad para respirar,Secreción nasal,No
Oveja,Rechinar los dientes,Apatía,Deshidración,Estasis ruminal,Heces acuosas,No
Búfalos,Alas caídas,Depresión,Secreción nasal,Tos,Diarrea verdosa,No
Búfalos,Debilidad,Goteo amarillo o verde,Peines purpurados,Carúnculas,Caída en la producción de huevos,No
Búfalos,Parálisis del cuello,Diarrea,plumas erizadas,Respiración dificultosa,Debilidad,No
Búfalos,Hinchazón facial,Lagrimeo,Diarrea,Anorexia,Secreción nasal,No
Búfalos,pérdida de apetito,Depresión,Pierna paralizada,Pérdida de peso,Anemia,No
Búfalos,Abatimiento,Pérdida de apetito,Crecimiento lento,Diarrea,Lesión,No
Búfalos,Hinchazón severa,Respiración pesada,Diarrea,Pérdida de peso,Dolor,No
Búfalos,Debilidad,Diarrea,Alta mortalidad,Deshidración,Anorexia,No
Búfalos,Fiebre,Hepatitis,Erupciones en la piel,Pérdida de peso,Dolor,No
Búfalos,Estornudos,Epistaxis,Tos,Dificultad para respirar,Secreción nasal,No
Búfalos,Rechinar los dientes,Apatía,Deshidración,Estasis ruminal,Heces acuosas,No
Pollo,Alas caídas,Depresión,Secreción nasal,Tos,Diarrea verdosa,No
Pollo,Debilidad,Goteo amarillo o verde,Peines purpurados,Carúnculas,Caída en la producción de huevos,No
Pollo,Parálisis del cuello,Diarrea,plumas erizadas,Respiración dificultosa,Debilidad,No
Pollo,Hinchazón facial,Lagrimeo,Diarrea,Anorexia,Secreción nasal,No
Pollo,pérdida de apetito,Depresión,Pierna paralizada,Pérdida de peso,Anemia,No
Pollo,Abatimiento,Pérdida de apetito,Crecimiento lento,Diarrea,Lesión,No
Pollo,Hinchazón severa,Respiración pesada,Diarrea,Pérdida de peso,Dolor,No
Pollo,Debilidad,Diarrea,Alta mortalidad,Deshidración,Anorexia,No
Mono,Fiebre,Hepatitis,Erupciones en la piel,Pérdida de peso,Dolor,No
Mono,Estornudos,Epistaxis,Tos,Dificultad para respirar,Secreción nasal,No
Oveja,Rechinar los dientes,Apatía,Deshidración,Estasis ruminal,Heces acuosas,No
Búfalos,Alas caídas,Depresión,Secreción nasal,Tos,Diarrea verdosa,No
Búfalos,Debilidad,Goteo amarillo o verde,Peines purpurados,Carúnculas,Caída en la producción de huevos,No
Búfalos,Parálisis del cuello,Diarrea,plumas erizadas,Respiración dificultosa,Debilidad,No
Búfalos,Hinchazón facial,Lagrimeo,Diarrea,Anorexia,Secreción nasal,No
Búfalos,pérdida de apetito,Depresión,Pierna paralizada,Pérdida de peso,Anemia,No
Búfalos,Abatimiento,Pérdida de apetito,Crecimiento lento,Diarrea,Lesión,No
Búfalos,Hinchazón severa,Respiración pesada,Diarrea,Pérdida de peso,Dolor,No
Búfalos,Debilidad,Diarrea,Alta mortalidad,Deshidración,Anorexia,No
Búfalos,Fiebre,Hepatitis,Erupciones en la piel,Pérdida de peso,Dolor,No
Búfalos,Estornudos,Epistaxis,Tos,Dificultad para respirar,Secreción nasal,No
Búfalos,Rechinar los dientes,Apatía,Deshidración,Estasis ruminal,Heces acuosas,No
Pollo,Alas caídas,Depresión,Secreción nasal,Tos,Diarrea verdosa,No
Pollo,Debilidad,Goteo amarillo o verde,Peines purpurados,Carúnculas,Caída en la producción de huevos,No
Pollo,Parálisis del cuello,Diarrea,plumas erizadas,Respiración dificultosa,Debilidad,No
Pollo,Hinchazón facial,Lagrimeo,Diarrea,Anorexia,Secreción nasal,No
Pollo,pérdida de apetito,Depresión,Pierna paralizada,Pérdida de peso,Anemia,No
Pollo,Abatimiento,Pérdida de apetito,Crecimiento lento,Diarrea,Lesión,No
Pollo,Hinchazón severa,Respiración pesada,Diarrea,Pérdida de peso,Dolor,No
Pollo,Debilidad,Diarrea,Alta mortalidad,Deshidración,Anorexia,No
Mono,Fiebre,Hepatitis,Erupciones en la piel,Pérdida de peso,Dolor,No
Mono,Estornudos,Epistaxis,Tos,Dificultad para respirar,Secreción nasal,No
Oveja,Rechinar los dientes,Apatía,Deshidración,Estasis ruminal,Heces acuosas,No
Búfalos,Alas caídas,Depresión,Secreción nasal,Tos,Diarrea verdosa,No
Búfalos,Debilidad,Goteo amarillo o verde,Peines purpurados,Carúnculas,Caída en la producción de huevos,No
Búfalos,Parálisis del cuello,Diarrea,plumas erizadas,Respiración dificultosa,Debilidad,No
Búfalos,Hinchazón facial,Lagrimeo,Diarrea,Anorexia,Secreción nasal,No
Búfalos,pérdida de apetito,Depresión,Pierna paralizada,Pérdida de peso,Anemia,No
Búfalos,Abatimiento,Pérdida de apetito,Crecimiento lento,Diarrea,Lesión,No
Búfalos,Hinchazón severa,Respiración pesada,Diarrea,Pérdida de peso,Dolor,No
Búfalos,Debilidad,Diarrea,Alta mortalidad,Deshidración,Anorexia,No
Búfalos,Fiebre,Hepatitis,Erupciones en la piel,Pérdida de peso,Dolor,No
Búfalos,Estornudos,Epistaxis,Tos,Dificultad para respirar,Secreción nasal,No
Búfalos,Rechinar los dientes,Apatía,Deshidración,Estasis ruminal,Heces acuosas,No
Pollo,Alas caídas,Depresión,Secreción nasal,Tos,Diarrea verdosa,No
Pollo,Debilidad,Goteo amarillo o verde,Peines purpurados,Carúnculas,Caída en la producción de huevos,No
Pollo,Parálisis del cuello,Diarrea,plumas erizadas,Respiración dificultosa,Debilidad,No
Pollo,Hinchazón facial,Lagrimeo,Diarrea,Anorexia,Secreción nasal,No
Pollo,pérdida de apetito,Depresión,Pierna paralizada,Pérdida de peso,Anemia,No
Pollo,Abatimiento,Pérdida de apetito,Crecimiento lento,Diarrea,Lesión,No
Pollo,Hinchazón severa,Respiración pesada,Diarrea,Pérdida de peso,Dolor,No
Pollo,Debilidad,Diarrea,Alta mortalidad,Deshidración,Anorexia,No
Mono,Fiebre,Hepatitis,Erupciones en la piel,Pérdida de peso,Dolor,No
Mono,Estornudos,Epistaxis,Tos,Dificultad para respirar,Secreción nasal,No
Oveja,Rechinar los dientes,Apatía,Deshidración,Estasis ruminal,Heces acuosas,No
Búfalos,Alas caídas,Depresión,Secreción nasal,Tos,Diarrea verdosa,No
Búfalos,Debilidad,Goteo amarillo o verde,Peines purpurados,Carúnculas,Caída en la producción de huevos,No
Búfalos,Parálisis del cuello,Diarrea,plumas erizadas,Respiración dificultosa,Debilidad,No
Búfalos,Hinchazón facial,Lagrimeo,Diarrea,Anorexia,Secreción nasal,No
Búfalos,pérdida de apetito,Depresión,Pierna paralizada,Pérdida de peso,Anemia,No
Búfalos,Abatimiento,Pérdida de apetito,Crecimiento lento,Diarrea,Lesión,No
Búfalos,Hinchazón severa,Respiración pesada,Diarrea,Pérdida de peso,Dolor,No
Búfalos,Debilidad,Diarrea,Alta mortalidad,Deshidración,Anorexia,No
Búfalos,Fiebre,Hepatitis,Erupciones en la piel,Pérdida de peso,Dolor,No
Búfalos,Estornudos,Epistaxis,Tos,Dificultad para respirar,Secreción nasal,No
Búfalos,Rechinar los dientes,Apatía,Deshidración,Estasis ruminal,Heces acuosas,No
Pollo,Alas caídas,Depresión,Secreción nasal,Tos,Diarrea verdosa,No
Pollo,Debilidad,Goteo amarillo o verde,Peines purpurados,Carúnculas,Caída en la producción de huevos,No
Pollo,Parálisis del cuello,Diarrea,plumas erizadas,Respiración dificultosa,Debilidad,No
Pollo,Hinchazón facial,Lagrimeo,Diarrea,Anorexia,Secreción nasal,No
Pollo,pérdida de apetito,Depresión,Pierna paralizada,Pérdida de peso,Anemia,No
Pollo,Abatimiento,Pérdida de apetito,Crecimiento lento,Diarrea,Lesión,No
Pollo,Hinchazón severa,Respiración pesada,Diarrea,Pérdida de peso,Dolor,No
Pollo,Debilidad,Diarrea,Alta mortalidad,Deshidración,Anorexia,No
Mono,Fiebre,Hepatitis,Erupciones en la piel,Pérdida de peso,Dolor,No
Mono,Estornudos,Epistaxis,Tos,Dificultad para respirar,Secreción nasal,No
Oveja,Rechinar los dientes,Apatía,Deshidración,Estasis ruminal,Heces acuosas,No
Búfalos,Alas caídas,Depresión,Secreción nasal,Tos,Diarrea verdosa,No
Búfalos,Debilidad,Goteo amarillo o verde,Peines purpurados,Carúnculas,Caída en la producción de huevos,No
Búfalos,Parálisis del cuello,Diarrea,plumas erizadas,Respiración dificultosa,Debilidad,No
Búfalos,Hinchazón facial,Lagrimeo,Diarrea,Anorexia,Secreción nasal,No
Búfalos,pérdida de apetito,Depresión,Pierna paralizada,Pérdida de peso,Anemia,No
Búfalos,Abatimiento,Pérdida de apetito,Crecimiento lento,Diarrea,Lesión,No
Búfalos,Hinchazón severa,Respiración pesada,Diarrea,Pérdida de peso,Dolor,No
Búfalos,Debilidad,Diarrea,Alta mortalidad,Deshidración,Anorexia,No
Búfalos,Fiebre,Hepatitis,Erupciones en la piel,Pérdida de peso,Dolor,No
Búfalos,Estornudos,Epistaxis,Tos,Dificultad para respirar,Secreción nasal,No
Búfalos,Rechinar los dientes,Apatía,Deshidración,Estasis ruminal,Heces acuosas,No
Pollo,Alas caídas,Depresión,Secreción nasal,Tos,Diarrea verdosa,No
Pollo,Debilidad,Goteo amarillo o verde,Peines purpurados,Carúnculas,Caída en la producción de huevos,No
Pollo,Parálisis del cuello,Diarrea,plumas erizadas,Respiración dificultosa,Debilidad,No
Pollo,Hinchazón facial,Lagrimeo,Diarrea,Anorexia,Secreción nasal,No
Pollo,pérdida de apetito,Depresión,Pierna paralizada,Pérdida de peso,Anemia,No
Pollo,Abatimiento,Pérdida de apetito,Crecimiento lento,Diarrea,Lesión,No
Pollo,Hinchazón severa,Respiración pesada,Diarrea,Pérdida de peso,Dolor,No
Pollo,Debilidad,Diarrea,Alta mortalidad,Deshidración,Anorexia,No
Mono,Fiebre,Hepatitis,Erupciones en la piel,Pérdida de peso,Dolor,No
Mono,Estornudos,Epistaxis,Tos,Dificultad para respirar,Secreción nasal,No
Oveja,Rechinar los dientes,Apatía,Deshidración,Estasis ruminal,Heces acuosas,No
Búfalos,Alas caídas,Depresión,Secreción nasal,Tos,Diarrea verdosa,No
Búfalos,Debilidad,Goteo amarillo o verde,Peines purpurados,Carúnculas,Caída en la producción de huevos,No
Búfalos,Parálisis del cuello,Diarrea,plumas erizadas,Respiración dificultosa,Debilidad,No
Búfalos,Hinchazón facial,Lagrimeo,Diarrea,Anorexia,Secreción nasal,No
Búfalos,pérdida de apetito,Depresión,Pierna paralizada,Pérdida de peso,Anemia,No
Búfalos,Abatimiento,Pérdida de apetito,Crecimiento lento,Diarrea,Lesión,No
Búfalos,Hinchazón severa,Respiración pesada,Diarrea,Pérdida de peso,Dolor,No
Búfalos,Debilidad,Diarrea,Alta mortalidad,Deshidración,Anorexia,No
Búfalos,Fiebre,Hepatitis,Erupciones en la piel,Pérdida de peso,Dolor,No
Búfalos,Estornudos,Epistaxis,Tos,Dificultad para respirar,Secreción nasal,No
Búfalos,Rechinar los dientes,Apatía,Deshidración,Estasis ruminal,Heces acuosas,No
Pollo,Alas caídas,Depresión,Secreción nasal,Tos,Diarrea verdosa,No
Pollo,Debilidad,Goteo amarillo o verde,Peines purpurados,Carúnculas,Caída en la producción de huevos,No
Pollo,Parálisis del cuello,Diarrea,plumas erizadas,Respiración dificultosa,Debilidad,No
Pollo,Hinchazón facial,Lagrimeo,Diarrea,Anorexia,Secreción nasal,No
Pollo,pérdida de apetito,Depresión,Pierna paralizada,Pérdida de peso,Anemia,No
Pollo,Abatimiento,Pérdida de apetito,Crecimiento lento,Diarrea,Lesión,No
Pollo,Hinchazón severa,Respiración pesada,Diarrea,Pérdida de peso,Dolor,No
Pollo,Debilidad,Diarrea,Alta mortalidad,Deshidración,Anorexia,No
Mono,Fiebre,Hepatitis,Erupciones en la piel,Pérdida de peso,Dolor,No
Mono,Estornudos,Epistaxis,Tos,Dificultad para respirar,Secreción nasal,No
Oveja,Rechinar los dientes,Apatía,Deshidración,Estasis ruminal,Heces acuosas,No
Búfalos,Alas caídas,Depresión,Secreción nasal,Tos,Diarrea verdosa,No
Búfalos,Debilidad,Goteo amarillo o verde,Peines purpurados,Carúnculas,Caída en la producción de huevos,No
Búfalos,Parálisis del cuello,Diarrea,plumas erizadas,Respiración dificultosa,Debilidad,No
Búfalos,Hinchazón facial,Lagrimeo,Diarrea,Anorexia,Secreción nasal,No
Búfalos,pérdida de apetito,Depresión,Pierna paralizada,Pérdida de peso,Anemia,No
Búfalos,Abatimiento,Pérdida de apetito,Crecimiento lento,Diarrea,Lesión,No
Búfalos,Hinchazón severa,Respiración pesada,Diarrea,Pérdida de peso,Dolor,No
Búfalos,Debilidad,Diarrea,Alta mortalidad,Deshidración,Anorexia,No
Búfalos,Fiebre,Hepatitis,Erupciones en la piel,Pérdida de peso,Dolor,No
Búfalos,Estornudos,Epistaxis,Tos,Dificultad para respirar,Secreción nasal,No
Búfalos,Rechinar los dientes,Apatía,Deshidración,Estasis ruminal,Heces acuosas,No
Pollo,Alas caídas,Depresión,Secreción nasal,Tos,Diarrea verdosa,No
Pollo,Debilidad,Goteo amarillo o verde,Peines purpurados,Carúnculas,Caída en la producción de huevos,No
Pollo,Parálisis del cuello,Diarrea,plumas erizadas,Respiración dificultosa,Debilidad,No
Pollo,Hinchazón facial,Lagrimeo,Diarrea,Anorexia,Secreción nasal,No
Pollo,pérdida de apetito,Depresión,Pierna paralizada,Pérdida de peso,Anemia,No
Pollo,Abatimiento,Pérdida de apetito,Crecimiento lento,Diarrea,Lesión,No
Pollo,Hinchazón severa,Respiración pesada,Diarrea,Pérdida de peso,Dolor,No
Pollo,Debilidad,Diarrea,Alta mortalidad,Deshidración,Anorexia,No
Mono,Fiebre,Hepatitis,Erupciones en la piel,Pérdida de peso,Dolor,No
Mono,Estornudos,Epistaxis,Tos,Dificultad para respirar,Secreción nasal,No
Oveja,Rechinar los dientes,Apatía,Deshidración,Estasis ruminal,Heces acuosas,No
Búfalos,Alas caídas,Depresión,Secreción nasal,Tos,Diarrea verdosa,No
Búfalos,Debilidad,Goteo amarillo o verde,Peines purpurados,Carúnculas,Caída en la producción de huevos,No
Búfalos,Parálisis del cuello,Diarrea,plumas erizadas,Respiración dificultosa,Debilidad,No
Búfalos,Hinchazón facial,Lagrimeo,Diarrea,Anorexia,Secreción nasal,No
Búfalos,pérdida de apetito,Depresión,Pierna paralizada,Pérdida de peso,Anemia,No
Búfalos,Abatimiento,Pérdida de apetito,Crecimiento lento,Diarrea,Lesión,No
Búfalos,Hinchazón severa,Respiración pesada,Diarrea,Pérdida de peso,Dolor,No
Búfalos,Debilidad,Diarrea,Alta mortalidad,Deshidración,Anorexia,No
Búfalos,Fiebre,Hepatitis,Erupciones en la piel,Pérdida de peso,Dolor,No
Búfalos,Estornudos,Epistaxis,Tos,Dificultad para respirar,Secreción nasal,No
Búfalos,Rechinar los dientes,Apatía,Deshidración,Estasis ruminal,Heces acuosas,No
Pollo,Alas caídas,Depresión,Secreción nasal,Tos,Diarrea verdosa,No
Pollo,Debilidad,Goteo amarillo o verde,Peines purpurados,Carúnculas,Caída en la producción de huevos,No
Pollo,Parálisis del cuello,Diarrea,plumas erizadas,Respiración dificultosa,Debilidad,No
Pollo,Hinchazón facial,Lagrimeo,Diarrea,Anorexia,Secreción nasal,No
Pollo,pérdida de apetito,Depresión,Pierna paralizada,Pérdida de peso,Anemia,No
Pollo,Abatimiento,Pérdida de apetito,Crecimiento lento,Diarrea,Lesión,No
Pollo,Hinchazón severa,Respiración pesada,Diarrea,Pérdida de peso,Dolor,No
Pollo,Debilidad,Diarrea,Alta mortalidad,Deshidración,Anorexia,No
Mono,Fiebre,Hepatitis,Erupciones en la piel,Pérdida de peso,Dolor,No
Mono,Estornudos,Epistaxis,Tos,Dificultad para respirar,Secreción nasal,No
Oveja,Rechinar los dientes,Apatía,Deshidración,Estasis ruminal,Heces acuosas,No
Búfalos,Alas caídas,Depresión,Secreción nasal,Tos,Diarrea verdosa,No
Búfalos,Debilidad,Goteo amarillo o verde,Peines purpurados,Carúnculas,Caída en la producción de huevos,No
Búfalos,Parálisis del cuello,Diarrea,plumas erizadas,Respiración dificultosa,Debilidad,No
Búfalos,Hinchazón facial,Lagrimeo,Diarrea,Anorexia,Secreción nasal,No
Búfalos,pérdida de apetito,Depresión,Pierna paralizada,Pérdida de peso,Anemia,No
Búfalos,Abatimiento,Pérdida de apetito,Crecimiento lento,Diarrea,Lesión,No
Búfalos,Hinchazón severa,Respiración pesada,Diarrea,Pérdida de peso,Dolor,No
Búfalos,Debilidad,Diarrea,Alta mortalidad,Deshidración,Anorexia,No
Búfalos,Fiebre,Hepatitis,Erupciones en la piel,Pérdida de peso,Dolor,No
Búfalos,Estornudos,Epistaxis,Tos,Dificultad para respirar,Secreción nasal,No
Búfalos,Rechinar los dientes,Apatía,Deshidración,Estasis ruminal,Heces acuosas,No
Pollo,Alas caídas,Depresión,Secreción nasal,Tos,Diarrea verdosa,No
Pollo,Debilidad,Goteo amarillo o verde,Peines purpurados,Carúnculas,Caída en la producción de huevos,No
Pollo,Parálisis del cuello,Diarrea,plumas erizadas,Respiración dificultosa,Debilidad,No
Pollo,Hinchazón facial,Lagrimeo,Diarrea,Anorexia,Secreción nasal,No
Pollo,pérdida de apetito,Depresión,Pierna paralizada,Pérdida de peso,Anemia,No
Pollo,Abatimiento,Pérdida de apetito,Crecimiento lento,Diarrea,Lesión,No
Pollo,Hinchazón severa,Respiración pesada,Diarrea,Pérdida de peso,Dolor,No
Pollo,Debilidad,Diarrea,Alta mortalidad,Deshidración,Anorexia,No
Mono,Fiebre,Hepatitis,Erupciones en la piel,Pérdida de peso,Dolor,No
Mono,Estornudos,Epistaxis,Tos,Dificultad para respirar,Secreción nasal,No
Oveja,Rechinar los dientes,Apatía,Deshidración,Estasis ruminal,Heces acuosas,No
Búfalos,Alas caídas,Depresión,Secreción nasal,Tos,Diarrea verdosa,No
Búfalos,Debilidad,Goteo amarillo o verde,Peines purpurados,Carúnculas,Caída en la producción de huevos,No
Búfalos,Parálisis del cuello,Diarrea,plumas erizadas,Respiración dificultosa,Debilidad,No
Búfalos,Hinchazón facial,Lagrimeo,Diarrea,Anorexia,Secreción nasal,No
Búfalos,pérdida de apetito,Depresión,Pierna paralizada,Pérdida de peso,Anemia,No
Búfalos,Abatimiento,Pérdida de apetito,Crecimiento lento,Diarrea,Lesión,No
Búfalos,Hinchazón severa,Respiración pesada,Diarrea,Pérdida de peso,Dolor,No
Búfalos,Debilidad,Diarrea,Alta mortalidad,Deshidración,Anorexia,No
Búfalos,Fiebre,Hepatitis,Erupciones en la piel,Pérdida de peso,Dolor,No
Búfalos,Estornudos,Epistaxis,Tos,Dificultad para respirar,Secreción nasal,No
Búfalos,Rechinar los dientes,Apatía,Deshidración,Estasis ruminal,Heces acuosas,No
